"# CUDA_PROFILE_LOG_VERSION 1.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713344,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.64,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3390,0,8,124,0,0,0,366,0
713417,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4762.43,4777,1,240,16,8,8,8,0,96,13,0,,,769534,351516,0,0,51519,2181,524960,0,480,761226,5550,2758,175758,0,0
718229,"memcopy",142.69,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
718387,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
718459,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4735.52,4748,1,240,16,8,8,8,0,96,13,0,,,754432,342484,0,0,51994,2223,526686,0,480,746158,5532,2742,171242,0,0
723244,"memcopy",142.66,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
723401,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4619,0,8,124,0,0,0,366,0
723474,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4714.18,4728,1,240,16,8,8,8,0,96,13,0,,,739531,334944,0,0,53228,2160,523331,0,480,731350,5466,2715,167472,0,0
728238,"memcopy",142.75,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
728395,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3375,0,8,124,0,0,0,366,0
728468,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4691.49,4705,1,240,16,8,8,8,0,96,13,0,,,742485,329364,0,0,51024,2106,508250,0,480,734610,5302,2573,164682,0,0
733209,"memcopy",142.98,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
733370,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.35,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
733441,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4684.22,4698,1,240,16,8,8,8,0,96,13,0,,,728694,325332,0,0,51339,2103,504613,0,480,720630,5362,2702,162666,0,0
738175,"memcopy",143.04,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
738334,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
738406,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4705.06,4717,1,240,16,8,8,8,0,96,13,0,,,722835,322464,0,0,52741,2081,507009,0,480,714334,5665,2836,161232,0,0
743159,"memcopy",143.07,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
743319,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3393,0,8,124,0,0,0,366,0
743392,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4659.26,4672,1,240,16,8,8,8,0,96,13,0,,,714528,320100,0,0,50528,2026,491466,0,480,705858,5762,2908,160050,0,0
748101,"memcopy",143.33,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
748260,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
748333,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4630.24,4644,1,240,16,8,8,8,0,96,13,0,,,709385,318608,0,0,51003,2022,493155,0,480,700142,6162,3081,159304,0,0
753014,"memcopy",143.39,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
753174,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
753247,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4634.59,4648,1,240,16,8,8,8,0,96,13,0,,,700919,317364,0,0,52573,2034,501291,0,480,691498,6256,3165,158682,0,0
757930,"memcopy",143.04,145,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
758087,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3376,0,8,124,0,0,0,366,0
758159,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4578.4,4592,1,240,16,8,8,8,0,96,13,0,,,689182,316672,0,0,50355,1951,485484,0,480,678618,7030,3534,158336,0,0
762788,"memcopy",142.66,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
762946,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
763018,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4506.94,4521,1,240,16,8,8,8,0,96,13,0,,,682512,316424,0,0,50839,1945,487631,0,480,672104,6926,3482,158212,0,0
767577,"memcopy",142.94,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
767737,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.38,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
767809,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4502.69,4516,1,240,16,8,8,8,0,96,13,0,,,674345,316272,0,0,52416,1953,496116,0,480,663384,7272,3689,158136,0,0
772361,"memcopy",142.94,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
772521,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3380,0,8,124,0,0,0,366,0
772600,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4459.46,4472,1,240,16,8,8,8,0,96,13,0,,,661933,315948,0,0,50344,1952,484917,0,480,649934,7986,4013,157974,0,0
777109,"memcopy",142.53,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
777269,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5013,0,8,124,0,0,0,366,0
777342,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4451.49,4464,1,240,16,8,8,8,0,96,13,0,,,654271,316424,0,0,50836,1949,487478,0,480,641826,8288,4157,158212,0,0
781841,"memcopy",142.53,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
781998,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
782070,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4472.8,4487,1,240,16,8,8,8,0,96,13,0,,,642901,316424,0,0,52411,1945,495865,0,480,630158,8480,4263,158212,0,0
786595,"memcopy",143.01,152,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
786757,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.38,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3378,0,8,124,0,0,0,366,0
786829,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4396.35,4410,1,240,16,8,8,8,0,96,13,0,,,635294,316740,0,0,50324,1950,483914,0,480,622022,8832,4440,158370,0,0
791276,"memcopy",143.01,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
791437,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
791511,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4338.37,4352,1,240,16,8,8,8,0,96,13,0,,,625792,317400,0,0,50839,1915,487631,0,480,611864,9302,4626,158700,0,0
795899,"memcopy",142.53,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
796058,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4619,0,8,124,0,0,0,366,0
796131,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4374.46,4388,1,240,16,8,8,8,0,96,13,0,,,618342,317860,0,0,52408,1900,495702,0,480,603794,9696,4852,158930,0,0
800555,"memcopy",142.59,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
800713,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3379,0,8,124,0,0,0,366,0
800786,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4325.92,4339,1,240,16,8,8,8,0,96,13,0,,,611768,318336,0,0,50319,1896,483640,0,480,597152,9758,4858,159168,0,0
805162,"memcopy",143.07,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
805321,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
805393,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4264.74,4277,1,240,16,8,8,8,0,96,13,0,,,598492,319400,0,0,50849,1930,488141,0,480,583430,10032,5030,159700,0,0
809707,"memcopy",143.04,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
809867,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
809939,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4235.52,4248,1,240,16,8,8,8,0,96,13,0,,,590069,320164,0,0,52404,1902,495511,0,480,574346,10484,5239,160082,0,0
814224,"memcopy",143.04,151,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
814386,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3375,0,8,124,0,0,0,366,0
814459,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4233.12,4247,1,240,16,8,8,8,0,96,13,0,,,579077,320288,0,0,50317,1925,483549,0,480,563548,10362,5167,160144,0,0
818742,"memcopy",143.36,151,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
818904,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
818977,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4139.36,4153,1,240,16,8,8,8,0,96,13,0,,,565661,320416,0,0,50854,1974,488396,0,480,549248,10952,5461,160208,0,0
823166,"memcopy",143.01,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
823323,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
824589,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4129.66,4143,1,240,16,8,8,8,0,96,13,0,,,562582,320264,0,0,52261,1945,491055,0,480,546466,10750,5366,160132,0,0
828772,"memcopy",142.72,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
828928,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3388,0,8,124,0,0,0,366,0
829001,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4025.73,4039,1,240,16,8,8,8,0,96,13,0,,,558746,320284,0,0,50171,1904,478932,0,480,542412,10890,5444,160142,0,0
833076,"memcopy",143.04,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
833236,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
833308,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3959.68,3973,1,240,16,8,8,8,0,96,13,0,,,545532,320100,0,0,50872,2010,489314,0,480,528698,11224,5610,160050,0,0
837317,"memcopy",143.3,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
837476,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
837548,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4050.05,4063,1,240,16,8,8,8,0,96,13,0,,,536823,319728,0,0,52268,1985,491430,0,480,520152,11120,5551,159864,0,0
841648,"memcopy",143.04,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
841804,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3379,0,8,124,0,0,0,366,0
841876,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4032.96,4046,1,240,16,8,8,8,0,96,13,0,,,540275,320056,0,0,50176,1935,479206,0,480,523548,11182,5545,160028,0,0
845958,"memcopy",142.88,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
846115,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
846187,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3974.56,3988,1,240,16,8,8,8,0,96,13,0,,,531726,319888,0,0,50728,1997,484810,0,480,514608,11414,5704,159944,0,0
850211,"memcopy",143.2,152,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
850374,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
850446,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3850.4,3864,1,240,16,8,8,8,0,96,13,0,,,526968,319540,0,0,52261,2023,491049,0,480,509510,11658,5800,159770,0,0
854346,"memcopy",143.39,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
854508,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3384,0,8,124,0,0,0,366,0
854582,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3891.42,3904,1,240,16,8,8,8,0,96,13,0,,,522157,319456,0,0,50032,1923,474686,0,480,504374,11854,5929,159728,0,0
858524,"memcopy",143.36,152,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
858687,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
858759,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3944.42,3957,1,240,16,8,8,8,0,96,13,0,,,517332,319412,0,0,50582,1946,480204,0,480,499328,11992,6012,159706,0,0
862752,"memcopy",143.17,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
862909,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
862981,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3939.74,3952,1,240,16,8,8,8,0,96,13,0,,,509418,318756,0,0,52265,2023,491276,0,480,491212,12134,6072,159378,0,0
866969,"memcopy",143.1,151,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
867131,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3377,0,8,124,0,0,0,366,0
867203,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3819.14,3832,1,240,16,8,8,8,0,96,13,0,,,510109,318652,0,0,50032,1920,474692,0,480,491818,12204,6087,159326,0,0
871071,"memcopy",142.98,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
871228,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
871300,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3824.86,3838,1,240,16,8,8,8,0,96,13,0,,,509440,318544,0,0,50583,1982,480255,0,480,491166,12184,6090,159272,0,0
875175,"memcopy",143.04,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
875335,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
875407,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3893.15,3907,1,240,16,8,8,8,0,96,13,0,,,500346,318416,0,0,52120,1942,486697,0,480,481660,12450,6236,159208,0,0
879350,"memcopy",143.39,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
879510,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.61,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3384,0,8,124,0,0,0,366,0
879590,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3925.79,3939,1,240,16,8,8,8,0,96,13,0,,,502106,318400,0,0,50032,1920,474683,0,480,483348,12520,6238,159200,0,0
883565,"memcopy",143.1,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
883723,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
883795,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3842.18,3855,1,240,16,8,8,8,0,96,13,0,,,505590,318296,0,0,50731,2021,484963,0,480,487176,12281,6133,159148,0,0
887687,"memcopy",143.04,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
887847,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.61,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
887919,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3865.5,3878,1,240,16,8,8,8,0,96,13,0,,,496599,318284,0,0,52121,1981,486758,0,480,477738,12569,6292,159142,0,0
891834,"memcopy",143.3,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
891994,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.61,31,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3399,0,8,124,0,0,0,366,0
892068,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3855.58,3869,1,240,16,8,8,8,0,96,13,0,,,504784,318204,0,0,50032,1880,474692,0,480,486316,12320,6148,159102,0,0
895974,"memcopy",143.36,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
896134,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
896206,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3916.22,3930,1,240,16,8,8,8,0,96,13,0,,,507333,318348,0,0,50584,1982,480310,0,480,488774,12380,6179,159174,0,0
900173,"memcopy",143.07,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
900331,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
900403,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3886.05,3900,1,240,16,8,8,8,0,96,13,0,,,503991,318136,0,0,52263,2021,491145,0,480,485580,12272,6139,159068,0,0
904341,"memcopy",142.82,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
904497,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3388,0,8,124,0,0,0,366,0
904571,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3863.9,3877,1,240,16,8,8,8,0,96,13,0,,,503472,318076,0,0,50032,1920,474688,0,480,485278,12158,6036,159038,0,0
908485,"memcopy",143.14,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
908644,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
908717,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3921.7,3936,1,240,16,8,8,8,0,96,13,0,,,511530,318308,0,0,50581,1983,480153,0,480,493270,12162,6098,159154,0,0
912689,"memcopy",143.36,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
912849,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
912921,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3914.72,3928,1,240,16,8,8,8,0,96,13,0,,,514148,318216,0,0,52118,1984,486602,0,480,496332,11882,5934,159108,0,0
916885,"memcopy",143.04,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
917042,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3387,0,8,124,0,0,0,366,0
917114,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3900.77,3914,1,240,16,8,8,8,0,96,13,0,,,519654,318768,0,0,50176,1963,479210,0,480,501872,11862,5920,159384,0,0
921065,"memcopy",143.01,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
921224,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
921296,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3936.45,3950,1,240,16,8,8,8,0,96,13,0,,,523879,318864,0,0,50725,1991,484661,0,480,506220,11788,5871,159432,0,0
925282,"memcopy",142.98,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
925440,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.38,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4629,0,8,124,0,0,0,366,0
925512,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3987.39,4001,1,240,16,8,8,8,0,96,13,0,,,527710,318728,0,0,52264,1985,491196,0,480,510630,11382,5698,159364,0,0
929550,"memcopy",142.72,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
929708,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3395,0,8,124,0,0,0,366,0
929780,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4009.06,4022,1,240,16,8,8,8,0,96,13,0,,,533100,318848,0,0,50032,1935,474693,0,480,516278,11222,5600,159424,0,0
933839,"memcopy",142.75,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
933999,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
934072,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4001.82,4015,1,240,16,8,8,8,0,96,13,0,,,541082,319288,0,0,50720,2004,484424,0,480,524592,11008,5482,159644,0,0
